date,payems_yoy_lag1,usspriv_chg_lag1,manemp_chg_lag1,uscons_chg_lag1,ustrade_chg_lag1,usgovt_chg_lag1,unrate_lag1,unrate_chg_lag1,u6rate_lag1,civpart_lag1,ahetpi_yoy_lag1,awhaetp_lag1,adp_level_k,adp_chg_k,empire_emp,philly_emp,umcsent,jolts_openings,jolts_hires,jolts_seps,jolts_quits,jolts_layoffs,jolts_openings_fp,jolts_fp_surprise,indpro_lag1,indpro_yoy_lag1,rsxfs_lag1,rsxfs_yoy_lag1,houst_lag1,houst_yoy_lag1,permit_lag1,permit_yoy_lag1,icsa_monthly_mean,ccsa_monthly_mean,ic4w_monthly_mean,icsa_chg,ccsa_chg,icsa_ref_week,ccsa_ref_week,ism_mfg_emp,ism_serv_emp,ism_mfg_emp_chg,ism_serv_emp_chg,ism_composite_emp,yc_2s10s_m,y10_m,ffr_m,oil_m,vix_m,beie10_m,nfp_chg_lag1,nfp_chg_lag2,nfp_chg_lag3,nfp_chg_3m_avg,nfp_chg_6m_avg,nfp_chg_12m_avg,target_nfp_chg_k
1963-11-01,2.2162345425670527,143.0,40.0,-6.0,18.100000000000364,62.0,5.5,0.0,,58.8,,,,,,,94.4,,,,,,,,27.4661,7.0306563426714375,,,1779.0,16.046966731898248,1414.0,19.7290431837426,,,,,,,,,,,,,,4.08,3.48,,,,205.0,168.0,116.0,163.0,117.16666666666667,103.5,-28.0
1963-12-01,2.138932496075352,-33.0,-39.0,-21.0,10.199999999999818,5.0,5.7,0.20000000000000018,,58.8,,,,,,,,,,,,,,,27.6007,7.105659381596907,,,1622.0,0.0,1357.0,9.789644012944976,,,,,,,,,,,,,,4.14,3.38,,,,-28.0,205.0,168.0,115.0,106.5,99.91666666666667,106.0
1964-01-01,2.3791675590776107,93.0,37.0,-1.0,16.900000000000546,13.0,5.5,-0.20000000000000018,,58.5,,,,,,,,,,,,,,,27.5469,6.8968862535701,,,1491.0,-4.667519181585678,1423.0,15.129449838187693,,,,,,,,,,,,,,4.15,3.48,,,,106.0,-28.0,205.0,94.33333333333333,117.0,111.08333333333333,126.0
1964-02-01,2.4449790608571664,61.0,3.0,-86.0,28.899999999999636,65.0,5.6,0.09999999999999964,,58.6,,,,,,,99.5,,,,,,,,27.7892,7.054060197009804,,,1603.0,28.85852090032155,1296.0,3.8461538461538547,,,,,,,,,,,,,,4.18,3.48,,,,126.0,106.0,-28.0,68.0,115.5,114.33333333333333,266.0
1964-03-01,2.7085185843855664,247.0,27.0,136.0,26.300000000000182,19.0,5.4,-0.1999999999999993,,58.8,,,,,,,,,,,,,,,27.9777,6.5638521543055495,,,1820.0,25.0,1442.0,18.97689768976898,,,,,,,,,,,,,,4.23,3.43,,,,266.0,126.0,106.0,166.0,140.5,126.91666666666667,144.0
1964-04-01,2.8000710227272796,114.0,28.0,-7.0,49.5,30.0,5.4,0.0,,58.7,,,,,,,,,,,,,,,27.9777,5.912348244807086,,,1517.0,-1.1082138200782299,1313.0,4.3720190779014345,,,,,,,,,,,,,,4.22,3.47,,,,144.0,266.0,126.0,178.66666666666666,136.5,131.41666666666666,25.0
1964-05-01,2.3718628490632776,-8.0,15.0,-12.0,-82.69999999999982,33.0,5.3,-0.10000000000000053,,59.1,,,,,,,98.5,,,,,,,,28.4355,6.666991769886943,,,1448.0,-14.268798105387804,1264.0,-1.8633540372670843,,,,,,,,,,,,,,4.19,3.5,,,,25.0,144.0,266.0,145.0,106.5,111.83333333333333,167.0
1964-06-01,2.6017380245866972,141.0,27.0,12.0,55.79999999999927,26.0,5.1,-0.20000000000000018,,59.1,,,,,,,,,,,,,,,28.597,5.987828652330873,,,1467.0,-10.60329067641682,1299.0,-3.77777777777778,,,,,,,,,,,,,,4.15,3.5,,,,167.0,25.0,144.0,112.0,139.0,122.75,130.0
1964-07-01,2.753313683616021,131.0,27.0,22.0,31.800000000000182,-1.0,5.2,0.10000000000000053,,58.7,,,,,,,,,,,,,,,28.6778,5.969950706151028,,,1550.0,-2.3929471032745564,1280.0,-4.832713754646845,,,,,,,,,,,,,,4.19,3.42,,,,130.0,167.0,25.0,107.33333333333333,143.0,130.0,193.0
1964-08-01,2.8488924886431732,185.0,48.0,10.0,27.0,8.0,4.9,-0.2999999999999998,,58.6,,,,,,,100.6,,,,,,,,28.8663,7.092693242315762,,,1562.0,-3.2218091697645557,1304.0,-1.2869038607115857,,,,,,,,,,,,,,4.21,3.5,,,,193.0,130.0,167.0,163.33333333333334,154.16666666666666,134.83333333333334,207.0
1964-09-01,3.002987172728866,152.0,61.0,9.0,24.400000000000546,55.0,5.0,0.09999999999999964,,58.6,,,,,,,,,,,,,,,29.0548,7.577300311385771,,,1569.0,-4.270896888346554,1306.0,-0.3053435114503844,,,,,,,,,,,,,,4.18,3.45,,,,207.0,193.0,130.0,176.66666666666666,144.33333333333334,142.41666666666666,284.0
1964-10-01,3.197379025193592,230.0,125.0,5.0,11.5,54.0,5.1,0.09999999999999964,,58.7,,,,,,,,,,,,,,,29.1625,6.910065401648247,,,1455.0,-17.47022121384004,1265.0,-10.474168435951881,,,,,,,,,,,,,,4.16,3.36,,,,284.0,207.0,193.0,228.0,167.66666666666666,152.08333333333334,-110.0
1964-11-01,2.6360351238587265,-169.0,-252.0,29.0,22.0,59.0,5.1,0.0,,58.6,,,,,,,99.9,,,,,,,,28.7586,4.705800969194751,,,1524.0,-14.333895446880273,1230.0,-13.012729844413018,,,,,,,,,,,,,,4.2,3.52,,,,-110.0,284.0,207.0,127.0,145.16666666666666,125.83333333333333,425.0
1964-12-01,3.4285215265042357,391.0,275.0,26.0,20.0,34.0,4.8,-0.2999999999999998,,58.5,,,,,,,,,,,,,,,29.6472,7.414667019314725,,,1486.0,-8.38471023427867,1254.0,-7.590272660280029,,,,,,,,,,,,,,4.21,3.85,,,,425.0,-110.0,284.0,199.66666666666666,188.16666666666666,163.58333333333334,203.0
1965-01-01,3.591290249472645,185.0,80.0,7.0,29.599999999999454,18.0,5.0,0.20000000000000018,,58.6,,,,,,,,,,,,,,,29.9973,8.895374797164113,,,1484.0,-0.46948356807511304,1164.0,-18.200983836964156,,,,,,,,,,,,,,4.19,3.9,,,,203.0,425.0,-110.0,172.66666666666666,200.33333333333334,171.66666666666666,161.0
1965-02-01,3.6443021900603556,121.0,69.0,-2.0,28.800000000000182,40.0,4.9,-0.09999999999999964,,58.6,3.200000000000003,,,,,,102.0,,,,,,,,30.3204,9.108574554143335,,,1361.0,-15.09669369931379,1264.0,-2.4691358024691357,,,,,,,,,,,,,,4.22,3.98,,,,161.0,203.0,425.0,263.0,195.0,174.58333333333334,218.0
1965-03-01,3.544404619673447,181.0,46.0,-6.0,30.199999999999818,37.0,5.1,0.1999999999999993,,58.7,3.600000000000003,,,,,,,,,,,,,,30.5089,9.047205452914287,,,1433.0,-21.263736263736266,1185.0,-17.822468793342583,,,,,,,,,,,,,,4.2,4.05,,,,218.0,161.0,203.0,194.0,196.83333333333334,170.58333333333334,203.0
1965-04-01,3.6374941706824204,167.0,62.0,16.0,9.699999999999818,36.0,4.7,-0.39999999999999947,,58.7,3.984063745019917,,,,,,,,,,,,,,30.9128,10.490855216833417,,,1423.0,-6.1964403427818056,1211.0,-7.7684691546077715,,,,,,,,,,,,,,4.21,4.09,,,,203.0,218.0,161.0,194.0,183.33333333333334,175.5,256.0
1965-05-01,4.0347363696005,215.0,65.0,-41.0,53.80000000000018,41.0,4.8,0.09999999999999964,,58.8,3.1746031746031855,,,,,,105.4,,,,,,,,31.0474,9.185349299291378,,,1438.0,-0.6906077348066253,1162.0,-8.069620253164555,,,,,,,,,,,,,,4.23,4.1,,,,256.0,203.0,218.0,225.66666666666666,244.33333333333334,194.75,232.0
1965-06-01,4.135034171702046,189.0,59.0,69.0,21.199999999999818,43.0,4.6,-0.20000000000000018,,59.0,3.9682539682539764,,,,,,,,,,,,,,31.2898,9.416372346749657,,,1478.0,0.749829584185413,1207.0,-7.0823710546574326,,,,,,,,,,,,,,4.2,4.05,,,,232.0,256.0,203.0,230.33333333333334,212.16666666666666,200.16666666666666,199.0
1965-07-01,4.2443188649753605,165.0,77.0,10.0,20.400000000000546,34.0,4.6,0.0,,58.8,3.9525691699604737,,,,,,,,,,,,,,31.5321,9.952994999616415,,,1488.0,-4.0000000000000036,1241.0,-3.0468750000000044,,,,,,,,,,,,,,4.22,4.09,,,,199.0,232.0,256.0,229.0,211.5,205.91666666666666,275.0
1965-08-01,4.370677258097655,202.0,115.0,-30.0,19.599999999999454,73.0,4.4,-0.1999999999999993,,59.1,3.543307086614167,,,,,,103.4,,,,,,,,31.8283,10.261100314207216,,,1529.0,-2.1126760563380254,1237.0,-5.138036809815949,,,,,,,,,,,,,,4.27,4.12,,,,275.0,199.0,232.0,235.33333333333334,230.5,212.75,263.0
1965-09-01,4.450775345877611,193.0,63.0,54.0,13.100000000000364,70.0,4.4,0.0,,58.9,3.529411764705892,,,,,,,,,,,,,,31.963,10.009361620110969,,,1432.0,-8.731676226896113,1249.0,-4.364471669218995,,,,,,,,,,,,,,4.35,4.02,,,,263.0,275.0,199.0,245.66666666666666,238.0,217.41666666666666,262.0
1965-10-01,4.391966453321561,195.0,70.0,17.0,25.0,67.0,4.3,-0.10000000000000053,,58.7,3.515625,,,,,,,,,,,,,,32.0438,9.880154307758238,,,1482.0,1.855670103092777,1227.0,-3.0039525691699653,,,,,,,,,,,,,,4.41,4.08,,,,262.0,263.0,275.0,266.6666666666667,247.83333333333334,215.58333333333334,229.0
1965-11-01,4.976782950351222,189.0,62.0,20.0,21.800000000000182,40.0,4.2,-0.09999999999999964,,58.9,4.313725490196085,,,,,,102.9,,,,,,,,32.3669,12.546855549296554,,,1452.0,-4.7244094488189,1279.0,3.98373983739837,,,,,,,,,,,,,,4.48,4.1,,,,229.0,262.0,263.0,251.33333333333334,243.33333333333334,243.83333333333334,277.0
1965-12-01,4.691141207065419,219.0,98.0,25.0,24.699999999999818,58.0,4.1,-0.10000000000000053,,58.8,4.296875,,,,,,,,,,,,,,32.5015,9.62755336085701,,,1460.0,-1.749663526244949,1306.0,4.146730462519943,,,,,,,,,,,,,,4.65,4.32,,,,277.0,229.0,262.0,256.0,250.83333333333334,231.5,326.0
1966-01-01,4.8821123845105285,263.0,89.0,41.0,44.399999999999636,63.0,4.0,-0.09999999999999964,,59.0,3.48837209302324,,,,,,,,,,,,,,32.9054,9.694539175192428,,,1656.0,11.590296495956864,1315.0,12.97250859106529,,,,,,,,,,,,,,4.69,4.42,,,,326.0,277.0,229.0,277.3333333333333,272.0,241.75,207.0
1966-02-01,4.946124668524043,165.0,92.0,-27.0,10.0,42.0,4.0,0.0,,59.0,3.875968992248069,,,,,,100.0,,,,,,,,33.2286,9.591562116594776,,,1370.0,0.6612784717119791,1325.0,4.8259493670886,,,,,,,,,,,,,,5.02,4.6,,,,207.0,326.0,277.0,270.0,260.6666666666667,245.58333333333334,267.0
1966-03-01,5.010033444816053,197.0,145.0,-43.0,9.300000000000182,70.0,3.8,-0.20000000000000018,,58.8,3.8610038610038755,,,,,,,,,,,,,,33.444,9.620471403426546,,,1378.0,-3.8381018841591064,1159.0,-2.1940928270042237,,,,,,,,,,,,,,4.71,4.66,,,,267.0,207.0,326.0,266.6666666666667,261.3333333333333,249.66666666666666,396.0
1966-04-01,5.3147342632868355,315.0,112.0,85.0,28.100000000000364,81.0,3.8,0.0,,58.8,3.4482758620689724,,,,,,,,,,,,,,33.9018,9.66913382158847,,,1394.0,-2.037947997189038,1234.0,1.8992568125516085,,,,,,,,,,,,,,4.79,4.67,,,,396.0,267.0,207.0,290.0,283.6666666666667,265.75,245.0
1966-05-01,5.273900994042391,178.0,117.0,-27.0,17.199999999999818,67.0,3.8,0.0,,59.0,4.230769230769216,,,,,,95.7,,,,,,,,33.9556,9.366967926460813,,,1352.0,-5.980528511821969,1145.0,-1.462994836488818,,,,,,,,,,,,,,4.8,4.9,,,,245.0,396.0,267.0,302.6666666666667,286.3333333333333,264.8333333333333,275.0
1966-06-01,5.324759055066042,213.0,108.0,-34.0,35.399999999999636,62.0,3.9,0.10000000000000009,,59.0,3.8167938931297662,,,,,,,,,,,,,,34.2787,9.552314172669686,,,1265.0,-14.411366711772667,1078.0,-10.687655343827673,,,,,,,,,,,,,,4.97,5.17,,,,275.0,245.0,396.0,305.3333333333333,286.0,268.4166666666667,399.0
1966-07-01,5.636842972483103,318.0,108.0,62.0,31.300000000000182,81.0,3.8,-0.10000000000000009,,59.1,3.802281368821303,,,,,,,,,,,,,,34.4403,9.222982294233507,,,1194.0,-19.758064516129036,956.0,-22.965350523771157,,,,,,,,,,,,,,5.05,5.3,,,,399.0,275.0,245.0,306.3333333333333,298.1666666666667,285.0833333333333,190.0
1966-08-01,5.471992126630032,118.0,27.0,-2.0,20.100000000000364,72.0,3.8,0.0,,59.1,4.1825095057034245,,,,,,91.2,,,,,,,,34.6288,8.798773418624295,,,1086.0,-28.973185088292997,932.0,-24.656426839126922,,,,,,,,,,,,,,5.36,5.53,,,,190.0,399.0,275.0,288.0,295.3333333333333,278.0,206.0
1966-09-01,5.355392957470428,174.0,122.0,-26.0,17.399999999999636,32.0,3.8,0.0,,59.3,4.166666666666652,,,,,,,,,,,,,,34.6557,8.424428245158477,,,1119.0,-21.857541899441348,877.0,-29.783827061649315,,,,,,,,,,,,,,5.02,5.4,,,,206.0,190.0,399.0,265.0,285.1666666666667,273.25,136.0
1966-10-01,5.1276630346397845,79.0,4.0,-27.0,5.900000000000546,57.0,3.7,-0.09999999999999964,,59.3,4.150943396226414,,,,,,,,,,,,,,34.9789,9.159650228749427,,,1046.0,-29.41970310391363,774.0,-36.91931540342298,,,,,,,,,,,,,,4.97,5.53,,,,136.0,206.0,190.0,177.33333333333334,241.83333333333334,262.75,211.0
1966-11-01,5.079473095805187,147.0,70.0,-27.0,14.699999999999818,64.0,3.7,0.0,,59.3,4.135338345864659,,,,,,88.3,,,,,,,,35.2212,8.818577003049421,,,843.0,-41.942148760330575,739.0,-42.22048475371384,,,,,,,,,,,,,,5.12,5.76,,,,211.0,136.0,206.0,184.33333333333334,236.16666666666666,261.25,165.0
1966-12-01,4.876121040067094,89.0,25.0,-26.0,5.5,76.0,3.6,-0.10000000000000009,,59.6,4.1198501872659055,,,,,,,,,,,,,,34.9788,7.622109748780814,,,961.0,-34.178082191780824,736.0,-43.64471669218989,,,,,,,,,,,,,,4.64,5.4,,,,165.0,211.0,136.0,170.66666666666666,217.83333333333334,251.91666666666666,180.0
1967-01-01,4.61634735727352,127.0,17.0,4.0,28.599999999999454,53.0,3.8,0.19999999999999973,,59.5,4.1198501872659055,,,,,,,,,,,,,,35.0596,6.546645839284748,,,990.0,-40.21739130434783,743.0,-43.49809885931559,204000.0,1103000.0,209000.0,,,207000.0,1119000.0,,,,,,,4.52,4.94,,,,180.0,165.0,211.0,185.33333333333334,181.33333333333334,239.75,208.0
1967-02-01,4.6026643637352205,149.0,35.0,11.0,-0.8999999999996362,59.0,3.9,0.10000000000000009,,59.5,4.477611940298498,,,,,,94.1,,,,,,,,35.225,6.00807737912521,,,1067.0,-22.11678832116788,995.0,-24.905660377358487,242000.0,1199000.0,229000.0,38000.0,96000.0,229000.0,1167000.0,,,,,,,4.72,5.0,,,,208.0,180.0,165.0,184.33333333333334,184.33333333333334,239.83333333333334,22.0
1967-03-01,4.192942225619456,-16.0,-55.0,-12.0,-2.0,38.0,3.8,-0.10000000000000009,,59.3,4.460966542750944,,,,,,,,,,,,,,34.8255,4.130785791173297,,,1123.0,-18.505079825834546,907.0,-21.742881794650557,247000.0,1268000.0,260750.0,5000.0,69000.0,245000.0,1236000.0,,,,,,,4.5,4.53,,,,22.0,208.0,180.0,136.66666666666666,153.66666666666666,219.41666666666666,101.0
1967-04-01,3.699835422205333,57.0,-38.0,-27.0,38.69999999999982,44.0,3.8,0.0,,59.1,4.074074074074074,,,,,,,,,,,,,,34.6292,2.145608787733977,,,1056.0,-24.246771879483497,955.0,-22.60940032414911,255000.0,1286000.0,264000.0,8000.0,18000.0,299000.0,1278000.0,,,,,,,4.78,4.05,,,,101.0,22.0,208.0,110.33333333333333,147.83333333333334,194.83333333333334,-64.0
1967-05-01,3.198448854769298,-102.0,-62.0,-13.0,-50.399999999999636,38.0,3.8,0.0,,59.4,4.0590405904058935,,,,,,95.9,,,,,,,,34.9558,2.945611327733877,,,1091.0,-19.304733727810653,1035.0,-9.606986899563319,228000.0,1253000.0,235750.0,-27000.0,-33000.0,231000.0,1284000.0,,,,,,,4.81,3.94,,,,-64.0,101.0,22.0,19.666666666666668,102.0,169.08333333333334,154.0
1967-06-01,2.9947262682069375,115.0,-46.0,-15.0,60.899999999999636,39.0,3.8,0.0,,59.3,4.044117647058809,,,,,,,,,,,,,,34.6508,1.0855137446869279,,,1304.0,3.0830039525691744,1076.0,-0.18552875695733162,218000.0,1220000.0,232000.0,-10000.0,-33000.0,224000.0,1248000.0,,,,,,,5.22,3.98,,,,154.0,-64.0,101.0,63.666666666666664,100.16666666666667,159.0,130.0
1967-07-01,2.556503564130952,70.0,-20.0,2.0,20.199999999999818,60.0,3.9,0.10000000000000009,,59.6,4.395604395604402,,,,,,,,,,,,,,34.6465,0.5987172004889629,,,1248.0,4.522613065326642,1169.0,22.28033472803348,209000.0,1280000.0,232500.0,-9000.0,60000.0,241000.0,1258000.0,,,,,,,5.16,3.79,,,,130.0,154.0,-64.0,73.33333333333333,91.83333333333333,136.58333333333334,138.0
1967-08-01,2.46807981213355,128.0,-28.0,39.0,21.100000000000364,10.0,3.8,-0.10000000000000009,,59.6,4.379562043795615,,,,,,97.0,,,,,,,,34.5676,-0.17673150672272708,,,1364.0,25.59852670349907,1177.0,26.287553648068673,213000.0,1180000.0,212750.0,4000.0,-100000.0,202000.0,1215000.0,,,,,,,5.27,3.9,,,,138.0,130.0,154.0,140.66666666666666,80.16666666666667,132.25,255.0
1967-09-01,2.5361588664795987,209.0,121.0,9.0,10.0,46.0,3.8,0.0,,59.7,4.727272727272713,,,,,,,,,,,,,,35.2299,1.6568702983924544,,,1407.0,25.737265415549594,1229.0,40.13683010262257,204000.0,1157000.0,216000.0,-9000.0,-23000.0,220000.0,1179000.0,,,,,,,5.31,3.99,,,,255.0,138.0,130.0,174.33333333333334,119.0,136.33333333333334,21.0
1967-10-01,2.352922976965788,-12.0,-111.0,2.0,32.19999999999982,33.0,3.8,0.0,,59.7,4.347826086956519,,,,,,,,,,,,,,35.1727,0.5540482976880146,,,1421.0,35.850860420650086,1279.0,65.24547803617571,207000.0,1161000.0,216750.0,3000.0,4000.0,206000.0,1189000.0,,,,,,,5.64,3.88,,,,21.0,255.0,138.0,138.0,105.66666666666667,126.75,61.0
1967-11-01,2.1139790914978196,42.0,6.0,-1.0,5.5,19.0,4.0,0.20000000000000018,,59.9,4.332129963898912,,,,,,92.9,,,,,,,,35.4591,0.6754454703417068,,,1491.0,76.86832740213522,1280.0,73.20703653585927,191000.0,1142000.0,206250.0,-16000.0,-19000.0,198000.0,1133000.0,,,,,,,5.74,4.13,,,,61.0,21.0,255.0,112.33333333333333,126.5,114.25,478.0
1967-12-01,2.5900121502945295,425.0,185.0,31.0,39.19999999999982,53.0,3.9,-0.10000000000000009,,59.8,4.676258992805771,,,,,,,,,,,,,,35.9663,2.823138586801144,,,1538.0,60.04162330905307,1297.0,76.22282608695652,216000.0,1167000.0,215000.0,25000.0,25000.0,204000.0,1188000.0,,,,,,,5.7,4.51,,,,478.0,61.0,21.0,186.66666666666666,180.5,140.33333333333334,197.0
1968-01-01,2.6089357198729957,157.0,40.0,1.0,45.400000000000546,40.0,3.8,-0.10000000000000009,,59.9,5.035971223021596,,,,,,,,,,,,,,36.3536,3.6908578534837755,,,1308.0,32.121212121212125,1315.0,76.98519515477793,198000.0,1157000.0,215750.0,-18000.0,-10000.0,222000.0,1187000.0,,,,,,,5.54,4.61,,,,197.0,478.0,61.0,245.33333333333334,191.66666666666666,141.75,-96.0
1968-02-01,2.135857018361942,-155.0,15.0,-134.0,-41.5,59.0,3.7,-0.09999999999999964,,59.2,5.000000000000004,,,,,,97.2,,,,,,,,36.3145,3.0929737402413116,,,1380.0,29.334582942830355,1179.0,18.492462311557787,193000.0,1165000.0,210750.0,-5000.0,8000.0,196000.0,1143000.0,,,,,,,5.56,4.71,,,,-96.0,197.0,478.0,193.0,152.66666666666666,116.41666666666667,411.0
1968-03-01,2.7296764431673948,386.0,14.0,186.0,48.5,25.0,3.8,0.09999999999999964,,59.6,4.982206405693956,,,,,,,,,,,,,,36.4446,4.649179480553056,,,1520.0,35.35173642030276,1342.0,47.960308710033075,192000.0,1119000.0,196500.0,-1000.0,-46000.0,190000.0,1143000.0,,,,,,,5.76,5.05,,,,411.0,-96.0,197.0,170.66666666666666,178.66666666666666,148.83333333333334,80.0
1968-04-01,2.693422859758887,57.0,13.0,-9.0,17.300000000000182,23.0,3.7,-0.09999999999999964,,59.6,5.693950177935947,,,,,,,,,,,,,,36.5584,5.571020988067876,,,1466.0,38.82575757575757,1370.0,43.455497382198956,251000.0,1087000.0,199000.0,59000.0,-32000.0,171000.0,1079000.0,,,,,,,5.74,5.76,,,,80.0,411.0,-96.0,131.66666666666666,188.5,147.08333333333334,261.0
1968-05-01,3.192496868603545,225.0,64.0,13.0,45.79999999999927,36.0,3.5,-0.20000000000000018,,59.5,6.028368794326244,,,,,10.1,92.4,,,,,,,,36.6113,4.735980867266654,,,1554.0,42.43813015582034,1286.0,24.251207729468604,194000.0,1073000.0,199000.0,-57000.0,-14000.0,199000.0,1071000.0,,,,,,,5.86,6.12,,,,261.0,80.0,411.0,250.66666666666666,221.83333333333334,174.16666666666666,96.0
1968-06-01,3.096616885096015,69.0,59.0,-11.0,15.300000000000182,27.0,3.5,0.0,,59.9,6.0070671378091856,,,,,12.2,,,,,,,,,37.022,6.843132048899303,,,1408.0,7.975460122699385,1297.0,20.53903345724908,194000.0,1038000.0,192250.0,0.0,-35000.0,194000.0,1071000.0,,,,,,,5.64,6.07,,,,96.0,261.0,80.0,145.66666666666666,158.16666666666666,169.33333333333334,253.0
1968-07-01,3.2775665399239484,171.0,38.0,-27.0,21.199999999999818,82.0,3.7,0.20000000000000018,,60.0,5.6140350877192935,,,,,12.9,,,,,,,,,37.158,7.248928463192517,,,1405.0,12.580128205128215,1300.0,11.206159110350722,205000.0,1036000.0,196250.0,11000.0,-2000.0,186000.0,1076000.0,,,,,,,5.39,6.03,,,,253.0,96.0,261.0,203.33333333333334,167.5,179.58333333333334,221.0
1968-08-01,3.396673142302098,190.0,37.0,23.0,29.100000000000364,31.0,3.7,0.0,,59.8,5.944055944055937,,,,,13.3,92.4,,,,,,,,37.101,7.3288281512167375,,,1512.0,10.850439882697938,1344.0,14.188615123194559,188000.0,1064000.0,197750.0,-17000.0,28000.0,192000.0,1107000.0,,,,,,,5.42,6.03,,,,221.0,253.0,96.0,190.0,220.33333333333334,186.5,204.0
1968-09-01,3.306472340232536,180.0,-11.0,31.0,38.5,24.0,3.5,-0.20000000000000018,,59.6,5.555555555555558,,,,,1.9,,,,,,,,,37.2045,5.604898112114998,,,1495.0,6.254442075337607,1357.0,10.414971521562254,189000.0,1048000.0,191000.0,1000.0,-16000.0,195000.0,1044000.0,,,,,,,5.49,5.78,,,,204.0,221.0,253.0,226.0,185.83333333333334,182.25,154.0
1968-10-01,3.506438546641677,129.0,-2.0,40.0,27.100000000000364,25.0,3.4,-0.10000000000000009,,59.5,6.59722222222221,,,,,10.1,,,,,,,,,37.3454,6.17723404799746,,,1556.0,9.500351864883893,1464.0,14.464425332290842,182000.0,1033000.0,186000.0,-7000.0,-15000.0,186000.0,1045000.0,,,,,,,5.61,5.91,,,,154.0,204.0,221.0,193.0,198.16666666666666,193.33333333333334,237.0
1968-11-01,3.7689694224235515,203.0,41.0,33.0,31.599999999999454,34.0,3.4,0.0,,59.5,6.57439446366781,,,,,11.1,91.7,,,,,,,,37.4196,5.528905132956008,,,1569.0,5.231388329979869,1421.0,11.015624999999996,162000.0,1056000.0,184000.0,-20000.0,23000.0,192000.0,1076000.0,,,,,,,5.78,5.82,,,,237.0,154.0,204.0,198.33333333333334,194.16666666666666,208.0,263.0
1968-12-01,3.4196362982174655,257.0,53.0,-4.0,21.100000000000364,6.0,3.4,0.0,,59.6,6.529209621993126,,,,,14.3,,,,,,,,,37.9036,5.38643118697224,,,1630.0,5.981794538361518,1436.0,10.71703932151118,223000.0,1116000.0,199500.0,61000.0,60000.0,195000.0,1061000.0,,,,,,,6.16,6.02,,,,263.0,237.0,154.0,218.0,222.0,190.08333333333334,264.0
1969-01-01,3.5097159940209233,226.0,64.0,40.0,28.399999999999636,38.0,3.4,0.0,,59.7,6.506849315068486,,,,,13.4,,,,,,,,,38.0233,4.592942652172005,,,1548.0,18.34862385321101,1389.0,5.627376425855513,193000.0,1077000.0,191500.0,-30000.0,-39000.0,192000.0,1072000.0,,,,,,,6.19,6.3,,,,264.0,263.0,237.0,254.66666666666666,223.83333333333334,195.66666666666666,191.0
1969-02-01,3.9443745883479986,127.0,22.0,8.0,20.300000000000182,64.0,3.4,0.0,,59.6,6.1224489795918435,,,,,16.9,98.2,,,,,,,,38.2533,5.338914207823331,,,1769.0,28.188405797101446,1459.0,23.74893977947412,192000.0,1092000.0,196000.0,-1000.0,15000.0,192000.0,1115000.0,,,,,,,6.26,6.61,,,,191.0,264.0,263.0,239.33333333333334,218.83333333333334,219.58333333333334,260.0
1969-03-01,3.6956036598973396,245.0,70.0,41.0,21.199999999999818,15.0,3.4,0.0,,60.0,6.440677966101682,,,,,15.0,,,,,,,,,38.4981,5.634579608501666,,,1705.0,12.171052631578938,1495.0,11.400894187779432,183000.0,1041000.0,186000.0,-9000.0,-51000.0,189000.0,1080000.0,,,,,,,6.3,6.79,,,,260.0,191.0,264.0,238.33333333333334,228.16666666666666,207.0,206.0
1969-04-01,3.8784456497511055,201.0,56.0,4.0,27.199999999999818,5.0,3.4,0.0,,59.9,6.3973063973064015,,,,,10.7,,,,,,,,,38.8,6.131559368024853,,,1561.0,6.4802182810368425,1438.0,4.963503649635026,177000.0,992000.0,184000.0,-6000.0,-49000.0,190000.0,1050000.0,,,,,,,6.2,7.41,,,,206.0,260.0,191.0,219.0,236.83333333333334,217.5,167.0
1969-05-01,3.724317603173666,151.0,-4.0,11.0,21.700000000000728,16.0,3.4,0.0,,60.0,6.35451505016722,,,,,10.2,91.5,,,,,,,,38.6573,5.588438542198726,,,1524.0,-1.9305019305019266,1441.0,12.052877138413676,187000.0,988000.0,182250.0,10000.0,-4000.0,179000.0,1007000.0,,,,,,,6.56,8.67,,,,167.0,206.0,260.0,211.0,225.16666666666666,209.66666666666666,256.0
1969-06-01,3.955537160763911,217.0,34.0,45.0,43.69999999999982,39.0,3.4,0.0,,59.8,6.333333333333324,,,,,13.2,,,,,,,,,38.5111,4.022203014423864,,,1583.0,12.42897727272727,1328.0,2.390131071703938,203000.0,1021000.0,192000.0,16000.0,33000.0,182000.0,1010000.0,,,,,,,6.73,8.9,,,,256.0,167.0,206.0,209.66666666666666,224.0,223.0,308.0
1969-07-01,4.021795154995944,233.0,52.0,29.0,35.5,75.0,3.5,0.10000000000000009,,60.1,6.644518272425248,,,,,13.1,,,,,,,,,38.8874,4.654179449916573,,,1528.0,8.754448398576509,1349.0,3.769230769230769,192000.0,1110000.0,208750.0,-11000.0,89000.0,210000.0,1092000.0,,,,,,,6.66,8.61,,,,308.0,256.0,167.0,243.66666666666666,231.33333333333334,227.58333333333334,93.0
